Codigo_ID,Categoria,Tipo_Pieza,Material,Diametro_mm,Diametro_pulg,Resistencia,Union,Peso_valor,Peso_unidad,Precio_sin_IVA_CLP,Origen_precio,Descripcion
02-03-005-000-160-125-160,Fittings,Tee reduccion,HDPE,160-125-160,6-5-6,PN10/PN16,EF,4.47,kg,,,"TEE RED. HDPE EF DE/DN 160-125-160 mm (6""-5""-6"") PN10/PN16"
02-03-005-000-180-090-180,Fittings,Tee reduccion,HDPE,180-90-180,7-3-7,PN10/PN16,EF,6.09,kg,,,"TEE RED. HDPE EF DE/DN 180-90-180 mm (7""-3""-7"") PN10/PN16"
02-03-005-000-180-110-180,Fittings,Tee reduccion,HDPE,180-110-180,7-4-7,PN10/PN16,EF,6.27,kg,,,"TEE RED. HDPE EF DE/DN 180-110-180 mm (7""-4""-7"") PN10/PN16"
02-03-005-000-180-125-180,Fittings,Tee reduccion,HDPE,180-125-180,7-5-7,PN10/PN16,EF,6.41,kg,,,"TEE RED. HDPE EF DE/DN 180-125-180 mm (7""-5""-7"") PN10/PN16"
02-03-005-000-180-140-180,Fittings,Tee reduccion,HDPE,180-140-180,7-5 1/2-7,PN10/PN16,EF,6.61,kg,,,"TEE RED. HDPE EF DE/DN 180-140-180 mm (7""-5 1/2""-7"") PN10/PN16"
02-03-005-000-180-160-180,Fittings,Tee reduccion,HDPE,180-160-180,7-6-7,PN10/PN16,EF,6.95,kg,,,"TEE RED. HDPE EF DE/DN 180-160-180 mm (7""-6""-7"") PN10/PN16"
02-03-005-000-200-090-200,Fittings,Tee reduccion,HDPE,200-90-200,8-3-8,PN10/PN16,EF,7.1,kg,,,"TEE RED. HDPE EF DE/DN 200-90-200 mm (8""-3""-8"") PN10/PN16"
02-03-005-000-200-110-200,Fittings,Tee reduccion,HDPE,200-110-200,8-4-8,PN10/PN16,EF,7.3,kg,,,"TEE RED. HDPE EF DE/DN 200-110-200 mm (8""-4""-8"") PN10/PN16"
02-03-005-000-225-090-225,Fittings,Tee reduccion,HDPE,225-90-225,9-3-9,PN10/PN16,EF,9.9,kg,,,"TEE RED. HDPE EF DE/DN 225-90-225 mm (9""-3""-9"") PN10/PN16"
02-03-005-000-225-110-225,Fittings,Tee reduccion,HDPE,225-110-225,9-4-9,PN10/PN16,EF,1.0,kg,,,"TEE RED. HDPE EF DE/DN 225-110-225 mm (9""-4""-9"") PN10/PN16"
02-03-005-000-250-090-250,Fittings,Tee reduccion,HDPE,250-90-250,10-3-10,PN10/PN16,EF,13.4,kg,,,"TEE RED. HDPE EF DE/DN 250-90-250 mm (10""-3""-10"") PN10/PN16"
02-03-005-000-250-110-250,Fittings,Tee reduccion,HDPE,250-110-250,10-4-10,PN10/PN16,EF,13.5,kg,,,"TEE RED. HDPE EF DE/DN 250-110-250 mm (10""-4""-10"") PN10/PN16"
02-03-002-000-020,Fittings,Codo 90°,HDPE,20,1/2,PN10/PN16,EF,0.064,kg,6899.0,WEB,"CODO 90° HDPE EF DE/DN 20 mm (1/2"") PN10/PN16"
02-03-002-000-025,Fittings,Codo 90°,HDPE,25,3/4,PN10/PN16,EF,0.052,kg,7072.0,WEB,"CODO 90° HDPE EF DE/DN 25 mm (3/4"") PN10/PN16"
02-03-002-000-032,Fittings,Codo 90°,HDPE,32,1,PN10/PN16,EF,0.09,kg,7693.0,WEB,"CODO 90° HDPE EF DE/DN 32 mm (1"") PN10/PN16"
02-03-002-000-040,Fittings,Codo 90°,HDPE,40,1 1/4,PN10/PN16,EF,0.145,kg,8318.0,WEB,"CODO 90° HDPE EF DE/DN 40 mm (1 1/4"") PN10/PN16"
02-03-002-000-050,Fittings,Codo 90°,HDPE,50,1 1/2,PN10/PN16,EF,0.221,kg,9729.0,WEB,"CODO 90° HDPE EF DE/DN 50 mm (1 1/2"") PN10/PN16"
02-03-002-000-063,Fittings,Codo 90°,HDPE,63,2,PN10/PN16,EF,0.333,kg,10929.0,WEB,"CODO 90° HDPE EF DE/DN 63 mm (2"") PN10/PN16"
02-03-002-000-075,Fittings,Codo 90°,HDPE,75,2 1/2,PN10/PN16,EF,0.53,kg,13269.0,WEB,"CODO 90° HDPE EF DE/DN 75 mm (2 1/2"") PN10/PN16"
02-03-002-000-090,Fittings,Codo 90°,HDPE,90,3,PN10/PN16,EF,0.875,kg,12757.0,COTIZACION,"CODO 90° HDPE EF DE/DN 90 mm (3"") PN10/PN16"
02-03-002-000-110,Fittings,Codo 90°,HDPE,110,4,PN10/PN16,EF,1.519,kg,22392.0,WEB,"CODO 90° HDPE EF DE/DN 110 mm (4"") PN10/PN16"
02-03-002-000-125,Fittings,Codo 90°,HDPE,125,5,PN10/PN16,EF,2.36,kg,17498.0,COTIZACION,"CODO 90° HDPE EF DE/DN 125 mm (5"") PN10/PN16"
02-03-002-000-140,Fittings,Codo 90°,HDPE,140,5 1/2,PN10/PN16,EF,2.974,kg,33192.0,WEB,"CODO 90° HDPE EF DE/DN 140 mm (5 1/2"") PN10/PN16"
02-03-002-000-160,Fittings,Codo 90°,HDPE,160,6,PN10/PN16,EF,3.91,kg,45533.0,WEB,"CODO 90° HDPE EF DE/DN 160 mm (6"") PN10/PN16"
02-03-002-000-180,Fittings,Codo 90°,HDPE,180,7,PN10/PN16,EF,7.76,kg,56812.0,WEB,"CODO 90° HDPE EF DE/DN 180 mm (7"") PN10/PN16"
02-03-002-000-200,Fittings,Codo 90°,HDPE,200,8,PN10/PN16,EF,7.15,kg,96180.0,WEB,"CODO 90° HDPE EF DE/DN 200 mm (8"") PN10/PN16"
02-03-002-000-225,Fittings,Codo 90°,HDPE,225,9,PN10/PN16,EF,9.9,kg,125955.0,WEB,"CODO 90° HDPE EF DE/DN 225 mm (9"") PN10/PN16"
02-03-002-000-250,Fittings,Codo 90°,HDPE,250,10,PN10/PN16,EF,13.5,kg,133679.0,WEB,"CODO 90° HDPE EF DE/DN 250 mm (10"") PN10/PN16"
02-03-009-000-090,Fittings,Codo 22.5°,HDPE,90,3,PN10/PN16,EF,0.665,kg,6987.0,Eurostandard,"CODO 22.5° HDPE EF DE/DN 90 mm (3"") PN10/PN16"
02-03-009-000-110,Fittings,Codo 22.5°,HDPE,110,4,PN10/PN16,EF,1.16,kg,10546.0,Eurostandard,"CODO 22.5° HDPE EF DE/DN 110 mm (4"") PN10/PN16"
02-03-009-000-125,Fittings,Codo 22.5°,HDPE,125,5,PN10/PN16,EF,1.86,kg,,,"CODO 22.5° HDPE EF DE/DN 125 mm (5"") PN10/PN16"
02-03-009-000-160,Fittings,Codo 22.5°,HDPE,160,6,PN10/PN16,EF,2.96,kg,,,"CODO 22.5° HDPE EF DE/DN 160 mm (6"") PN10/PN16"
02-03-009-000-180,Fittings,Codo 22.5°,HDPE,180,7,PN10/PN16,EF,5.37,kg,,,"CODO 22.5° HDPE EF DE/DN 180 mm (7"") PN10/PN16"
02-03-001-000-032,Fittings,Codo 45°,HDPE,32,1,PN10/PN16,EF,0.075,kg,17913.0,RESCO,"CODO 45° HDPE EF DE/DN 32 mm (1"") PN10/PN16"
02-03-001-000-040,Fittings,Codo 45°,HDPE,40,1 1/4,PN10/PN16,EF,0.125,kg,8229.0,WEB,"CODO 45° HDPE EF DE/DN 40 mm (1 1/4"") PN10/PN16"
02-03-001-000-050,Fittings,Codo 45°,HDPE,50,1 1/2,PN10/PN16,EF,0.196,kg,10455.0,WEB,"CODO 45° HDPE EF DE/DN 50 mm (1 1/2"") PN10/PN16"
02-03-001-000-063,Fittings,Codo 45°,HDPE,63,2,PN10/PN16,EF,0.27,kg,11520.0,WEB,"CODO 45° HDPE EF DE/DN 63 mm (2"") PN10/PN16"
02-03-001-000-075,Fittings,Codo 45°,HDPE,75,2 1/2,PN10/PN16,EF,0.437,kg,13553.0,WEB,"CODO 45° HDPE EF DE/DN 75 mm (2 1/2"") PN10/PN16"
02-03-001-000-090,Fittings,Codo 45°,HDPE,90,3,PN10/PN16,EF,0.759,kg,17909.0,WEB,"CODO 45° HDPE EF DE/DN 90 mm (3"") PN10/PN16"
02-03-001-000-110,Fittings,Codo 45°,HDPE,110,4,PN10/PN16,EF,1.269,kg,27590.0,WEB,"CODO 45° HDPE EF DE/DN 110 mm (4"") PN10/PN16"
02-03-001-000-125,Fittings,Codo 45°,HDPE,125,5,PN10/PN16,EF,2.03,kg,23866.0,COTIZACION,"CODO 45° HDPE EF DE/DN 125 mm (5"") PN10/PN16"
02-03-001-000-140,Fittings,Codo 45°,HDPE,140,5 1/2,PN10/PN16,EF,2.471,kg,72985.0,RESCO,"CODO 45° HDPE EF DE/DN 140 mm (5 1/2"") PN10/PN16"
02-03-001-000-160,Fittings,Codo 45°,HDPE,160,6,PN10/PN16,EF,3.325,kg,54797.0,WEB,"CODO 45° HDPE EF DE/DN 160 mm (6"") PN10/PN16"
02-03-001-000-180,Fittings,Codo 45°,HDPE,180,7,PN10/PN16,EF,6.15,kg,,,"CODO 45° HDPE EF DE/DN 180 mm (7"") PN10/PN16"
02-03-001-000-200,Fittings,Codo 45°,HDPE,200,8,PN10/PN16,EF,7.05,kg,60486.0,Koalition,"CODO 45° HDPE EF DE/DN 200 mm (8"") PN10/PN16"
02-03-001-000-225,Fittings,Codo 45°,HDPE,225,9,PN10/PN16,EF,9.8,kg,,,"CODO 45° HDPE EF DE/DN 225 mm (9"") PN10/PN16"
02-03-001-000-250,Fittings,Codo 45°,HDPE,250,10,PN10/PN16,EF,13.03,kg,116888.0,Koalition,"CODO 45° HDPE EF DE/DN 250 mm (10"") PN10/PN16"
02-03-014-000-032-025-025,Fittings,Y Reductor,HDPE,32-25-25,1-3/4-3/4,PN10/PN16,EF,0.119,kg,,,"Y RED. HDPE EF DE/DN 32-25-25 mm (1""-3/4""-3/4"") PN10/PN16"
02-03-014-000-040-032-032,Fittings,Y Reductor,HDPE,40-32-32,1 1/4-1-1,PN10/PN16,EF,0.133,kg,,,"Y RED. HDPE EF DE/DN 40-32-32 mm (1 1/4""-1""-1"") PN10/PN16"
02-03-014-000-050-040-040,Fittings,Y Reductor,HDPE,50-40-40,1 1/2-1 1/4-1 1/4,PN10/PN16,EF,0.151,kg,,,"Y RED. HDPE EF DE/DN 50-40-40 mm (1 1/2""-1 1/4""-1 1/4"") PN10/PN16"
01-03-001-011-016,Tuberias,Tuberia,HDPE,16,-,PN16,TF,0.09,kg/m,,,TUBERIA HDPE TF DE/DN 16 mm (-) PN16 L = 12 m
01-03-001-009-016,Tuberias,Tuberia,HDPE,16,-,PN20,TF,0.1,kg/m,,,TUBERIA HDPE TF DE/DN 16 mm (-) PN20 L = 12 m
01-03-001-074-016,Tuberias,Tuberia,HDPE,16,-,PN25,TF,0.12,kg/m,,,TUBERIA HDPE TF DE/DN 16 mm (-) PN25 L = 12 m
01-03-001-074-020,Tuberias,Tuberia,HDPE,20,1/2,PN25,TF,0.16,kg/m,,,"TUBERIA HDPE TF DE/DN 20 mm (1/2"") PN25 L = 12 m"
01-03-001-136-025,Tuberias,Tuberia,HDPE,25,3/4,PN12.5,TF,0.15,kg/m,,,"TUBERIA HDPE TF DE/DN 25 mm (3/4"") PN12.5 L = 12 m"
01-03-001-074-025,Tuberias,Tuberia,HDPE,25,3/4,PN25,TF,0.24,kg/m,,,"TUBERIA HDPE TF DE/DN 25 mm (3/4"") PN25 L = 12 m"
01-03-001-136-032,Tuberias,Tuberia,HDPE,32,1,PN12.5,TF,0.23,kg/m,,,"TUBERIA HDPE TF DE/DN 32 mm (1"") PN12.5 L = 12 m"
01-03-001-074-032,Tuberias,Tuberia,HDPE,32,1,PN25,TF,0.39,kg/m,,,"TUBERIA HDPE TF DE/DN 32 mm (1"") PN25 L = 12 m"
01-03-001-021-040,Tuberias,Tuberia,HDPE,40,1 1/4,PN8,TF,0.25,kg/m,,,"TUBERIA HDPE TF DE/DN 40 mm (1 1/4"") PN8 L = 12 m"
01-03-001-136-040,Tuberias,Tuberia,HDPE,40,1 1/4,PN12.5,TF,0.36,kg/m,,,"TUBERIA HDPE TF DE/DN 40 mm (1 1/4"") PN12.5 L = 12 m"
01-03-001-074-040,Tuberias,Tuberia,HDPE,40,1 1/4,PN25,TF,0.6,kg/m,,,"TUBERIA HDPE TF DE/DN 40 mm (1 1/4"") PN25 L = 12 m"
01-03-001-026-050,Tuberias,Tuberia,HDPE,50,1 1/2,PN6,TF,0.31,kg/m,,,"TUBERIA HDPE TF DE/DN 50 mm (1 1/2"") PN6 L = 12 m"
01-03-001-021-050,Tuberias,Tuberia,HDPE,50,1 1/2,PN8,TF,0.37,kg/m,,,"TUBERIA HDPE TF DE/DN 50 mm (1 1/2"") PN8 L = 12 m"
01-03-001-136-050,Tuberias,Tuberia,HDPE,50,1 1/2,PN12.5,TF,0.55,kg/m,,,"TUBERIA HDPE TF DE/DN 50 mm (1 1/2"") PN12.5 L = 12 m"
01-03-001-074-050,Tuberias,Tuberia,HDPE,50,1 1/2,PN25,TF,0.94,kg/m,,,"TUBERIA HDPE TF DE/DN 50 mm (1 1/2"") PN25 L = 12 m"
01-03-001-026-063,Tuberias,Tuberia,HDPE,63,2,PN6,TF,0.49,kg/m,,,"TUBERIA HDPE TF DE/DN 63 mm (2"") PN6 L = 12 m"
01-03-001-021-063,Tuberias,Tuberia,HDPE,63,2,PN8,TF,0.58,kg/m,,,"TUBERIA HDPE TF DE/DN 63 mm (2"") PN8 L = 12 m"
01-03-001-136-063,Tuberias,Tuberia,HDPE,63,2,PN12.5,TF,0.87,kg/m,,,"TUBERIA HDPE TF DE/DN 63 mm (2"") PN12.5 L = 12 m"
01-03-001-074-063,Tuberias,Tuberia,HDPE,63,2,PN25,TF,1.48,kg/m,,,"TUBERIA HDPE TF DE/DN 63 mm (2"") PN25 L = 12 m"
01-03-001-026-075,Tuberias,Tuberia,HDPE,75,2 1/2,PN6,TF,0.67,kg/m,,,"TUBERIA HDPE TF DE/DN 75 mm (2 1/2"") PN6 L = 12 m"
01-03-001-021-075,Tuberias,Tuberia,HDPE,75,2 1/2,PN8,TF,0.83,kg/m,,,"TUBERIA HDPE TF DE/DN 75 mm (2 1/2"") PN8 L = 12 m"
01-03-001-136-075,Tuberias,Tuberia,HDPE,75,2 1/2,PN12.5,TF,1.24,kg/m,,,"TUBERIA HDPE TF DE/DN 75 mm (2 1/2"") PN12.5 L = 12 m"
01-03-001-074-075,Tuberias,Tuberia,HDPE,75,2 1/2,PN25,TF,2.11,kg/m,,,"TUBERIA HDPE TF DE/DN 75 mm (2 1/2"") PN25 L = 12 m"
01-03-001-026-090,Tuberias,Tuberia,HDPE,90,3,PN6,TF,0.98,kg/m,114000.0,Megacenter,"TUBERIA HDPE TF DE/DN 90 mm (3"") PN6 L = 12 m"
01-03-001-021-090,Tuberias,Tuberia,HDPE,90,3,PN8,TF,1.18,kg/m,,,"TUBERIA HDPE TF DE/DN 90 mm (3"") PN8 L = 12 m"
01-03-001-136-090,Tuberias,Tuberia,HDPE,90,3,PN12.5,TF,1.78,kg/m,,,"TUBERIA HDPE TF DE/DN 90 mm (3"") PN12.5 L = 12 m"
01-03-001-074-090,Tuberias,Tuberia,HDPE,90,3,PN25,TF,3.02,kg/m,,,"TUBERIA HDPE TF DE/DN 90 mm (3"") PN25 L = 12 m"
01-03-001-026-110,Tuberias,Tuberia,HDPE,110,4,PN6,TF,1.43,kg/m,171000.0,Megacenter,"TUBERIA HDPE TF DE/DN 110 mm (4"") PN6 L = 12 m"
01-03-001-021-110,Tuberias,Tuberia,HDPE,110,4,PN8,TF,1.78,kg/m,,,"TUBERIA HDPE TF DE/DN 110 mm (4"") PN8 L = 12 m"
01-03-001-136-110,Tuberias,Tuberia,HDPE,110,4,PN12.5,TF,2.63,kg/m,,,"TUBERIA HDPE TF DE/DN 110 mm (4"") PN12.5 L = 12 m"
01-03-001-074-110,Tuberias,Tuberia,HDPE,110,4,PN25,TF,4.52,kg/m,,,"TUBERIA HDPE TF DE/DN 110 mm (4"") PN25 L = 12 m"
01-03-001-026-125,Tuberias,Tuberia,HDPE,125,5,PN6,TF,1.84,kg/m,99756.0,Megacenter,"TUBERIA HDPE TF DE/DN 125 mm (5"") PN6 L = 12 m"
01-03-001-021-125,Tuberias,Tuberia,HDPE,125,5,PN8,TF,2.27,kg/m,,,"TUBERIA HDPE TF DE/DN 125 mm (5"") PN8 L = 12 m"
01-03-001-136-125,Tuberias,Tuberia,HDPE,125,5,PN12.5,TF,3.39,kg/m,,,"TUBERIA HDPE TF DE/DN 125 mm (5"") PN12.5 L = 12 m"
01-03-001-074-125,Tuberias,Tuberia,HDPE,125,5,PN25,TF,5.82,kg/m,,,"TUBERIA HDPE TF DE/DN 125 mm (5"") PN25 L = 12 m"
01-03-001-026-140,Tuberias,Tuberia,HDPE,140,5 1/2,PN6,TF,2.33,kg/m,270744.0,Megacenter,"TUBERIA HDPE TF DE/DN 140 mm (5 1/2"") PN6 L = 12 m"
01-03-001-021-140,Tuberias,Tuberia,HDPE,140,5 1/2,PN8,TF,2.85,kg/m,,,"TUBERIA HDPE TF DE/DN 140 mm (5 1/2"") PN8 L = 12 m"
01-03-001-136-140,Tuberias,Tuberia,HDPE,140,5 1/2,PN12.5,TF,4.24,kg/m,,,"TUBERIA HDPE TF DE/DN 140 mm (5 1/2"") PN12.5 L = 12 m"
01-03-001-074-140,Tuberias,Tuberia,HDPE,140,5 1/2,PN25,TF,7.31,kg/m,,,"TUBERIA HDPE TF DE/DN 140 mm (5 1/2"") PN25 L = 12 m"
01-03-001-026-160,Tuberias,Tuberia,HDPE,160,6,PN6,TF,3.05,kg/m,356244.0,Megacenter,"TUBERIA HDPE TF DE/DN 160 mm (6"") PN6 L = 12 m"
01-03-001-021-160,Tuberias,Tuberia,HDPE,160,6,PN8,TF,3.73,kg/m,,,"TUBERIA HDPE TF DE/DN 160 mm (6"") PN8 L = 12 m"
01-03-001-136-160,Tuberias,Tuberia,HDPE,160,6,PN12.5,TF,5.54,kg/m,,,"TUBERIA HDPE TF DE/DN 160 mm (6"") PN12.5 L = 12 m"
01-03-001-074-160,Tuberias,Tuberia,HDPE,160,6,PN25,TF,9.52,kg/m,,,"TUBERIA HDPE TF DE/DN 160 mm (6"") PN25 L = 12 m"
01-03-001-026-180,Tuberias,Tuberia,HDPE,180,7,PN6,TF,3.8,kg/m,441756.0,Megacenter,"TUBERIA HDPE TF DE/DN 180 mm (7"") PN6 L = 12 m"
01-03-001-021-180,Tuberias,Tuberia,HDPE,180,7,PN8,TF,4.69,kg/m,,,"TUBERIA HDPE TF DE/DN 180 mm (7"") PN8 L = 12 m"
01-03-001-136-180,Tuberias,Tuberia,HDPE,180,7,PN12.5,TF,7.03,kg/m,,,"TUBERIA HDPE TF DE/DN 180 mm (7"") PN12.5 L = 12 m"
01-03-001-074-180,Tuberias,Tuberia,HDPE,180,7,PN25,TF,12.04,kg/m,,,"TUBERIA HDPE TF DE/DN 180 mm (7"") PN25 L = 12 m"
01-03-001-026-200,Tuberias,Tuberia,HDPE,200,8,PN6,TF,4.72,kg/m,555756.0,Megacenter,"TUBERIA HDPE TF DE/DN 200 mm (8"") PN6 L = 12 m"
01-03-001-021-200,Tuberias,Tuberia,HDPE,200,8,PN8,TF,5.81,kg/m,,,"TUBERIA HDPE TF DE/DN 200 mm (8"") PN8 L = 12 m"
01-03-001-136-200,Tuberias,Tuberia,HDPE,200,8,PN12.5,TF,8.62,kg/m,,,"TUBERIA HDPE TF DE/DN 200 mm (8"") PN12.5 L = 12 m"
01-03-001-074-200,Tuberias,Tuberia,HDPE,200,8,PN25,TF,14.89,kg/m,,,"TUBERIA HDPE TF DE/DN 200 mm (8"") PN25 L = 12 m"
01-03-001-026-225,Tuberias,Tuberia,HDPE,225,9,PN6,TF,5.93,kg/m,299256.0,Megacenter,"TUBERIA HDPE TF DE/DN 225 mm (9"") PN6 L = 12 m"
01-03-001-021-225,Tuberias,Tuberia,HDPE,225,9,PN8,TF,7.34,kg/m,,,"TUBERIA HDPE TF DE/DN 225 mm (9"") PN8 L = 12 m"
01-03-001-136-225,Tuberias,Tuberia,HDPE,225,9,PN12.5,TF,10.95,kg/m,,,"TUBERIA HDPE TF DE/DN 225 mm (9"") PN12.5 L = 12 m"
01-03-001-074-225,Tuberias,Tuberia,HDPE,225,9,PN25,TF,18.82,kg/m,,,"TUBERIA HDPE TF DE/DN 225 mm (9"") PN25 L = 12 m"
01-03-001-026-250,Tuberias,Tuberia,HDPE,250,10,PN6,TF,7.34,kg/m,869256.0,Megacenter,"TUBERIA HDPE TF DE/DN 250 mm (10"") PN6 L = 12 m"
01-03-001-021-250,Tuberias,Tuberia,HDPE,250,10,PN8,TF,8.99,kg/m,,,"TUBERIA HDPE TF DE/DN 250 mm (10"") PN8 L = 12 m"
01-03-001-136-250,Tuberias,Tuberia,HDPE,250,10,PN12.5,TF,13.49,kg/m,,,"TUBERIA HDPE TF DE/DN 250 mm (10"") PN12.5 L = 12 m"
01-03-001-074-250,Tuberias,Tuberia,HDPE,250,10,PN25,TF,23.23,kg/m,,,"TUBERIA HDPE TF DE/DN 250 mm (10"") PN25 L = 12 m"
01-03-001-026-280,Tuberias,Tuberia,HDPE,280,11,PN6,TF,9.16,kg/m,470244.0,Megacenter,"TUBERIA HDPE TF DE/DN 280 mm (11"") PN6 L = 12 m"
01-03-001-021-280,Tuberias,Tuberia,HDPE,280,11,PN8,TF,11.35,kg/m,,,"TUBERIA HDPE TF DE/DN 280 mm (11"") PN8 L = 12 m"
01-03-001-136-280,Tuberias,Tuberia,HDPE,280,11,PN12.5,TF,16.9,kg/m,,,"TUBERIA HDPE TF DE/DN 280 mm (11"") PN12.5 L = 12 m"
01-03-001-074-280,Tuberias,Tuberia,HDPE,280,11,PN25,TF,29.13,kg/m,,,"TUBERIA HDPE TF DE/DN 280 mm (11"") PN25 L = 12 m"
01-03-001-041-315,Tuberias,Tuberia,HDPE,315,12,PN4,TF,7.54,kg/m,,,"TUBERIA HDPE TF DE/DN 315 mm (12"") PN4 L = 12 m"
01-03-001-033-315,Tuberias,Tuberia,HDPE,315,12,PN5,TF,9.42,kg/m,,,"TUBERIA HDPE TF DE/DN 315 mm (12"") PN5 L = 12 m"
01-03-001-026-315,Tuberias,Tuberia,HDPE,315,12,PN6,TF,11.67,kg/m,1482000.0,Megacenter,"TUBERIA HDPE TF DE/DN 315 mm (12"") PN6 L = 12 m"
01-03-001-021-315,Tuberias,Tuberia,HDPE,315,12,PN8,TF,14.26,kg/m,,,"TUBERIA HDPE TF DE/DN 315 mm (12"") PN8 L = 12 m"
01-03-001-136-315,Tuberias,Tuberia,HDPE,315,12,PN12.5,TF,21.43,kg/m,,,"TUBERIA HDPE TF DE/DN 315 mm (12"") PN12.5 L = 12 m"
01-03-001-074-315,Tuberias,Tuberia,HDPE,315,12,PN25,TF,36.88,kg/m,,,"TUBERIA HDPE TF DE/DN 315 mm (12"") PN25 L = 12 m"
01-03-001-041-355,Tuberias,Tuberia,HDPE,355,14,PN4,TF,9.59,kg/m,,,"TUBERIA HDPE TF DE/DN 355 mm (14"") PN4 L = 12 m"
01-03-001-033-355,Tuberias,Tuberia,HDPE,355,14,PN5,TF,11.91,kg/m,,,"TUBERIA HDPE TF DE/DN 355 mm (14"") PN5 L = 12 m"
01-03-001-026-355,Tuberias,Tuberia,HDPE,355,14,PN6,TF,14.74,kg/m,,,"TUBERIA HDPE TF DE/DN 355 mm (14"") PN6 L = 12 m"
01-03-001-021-355,Tuberias,Tuberia,HDPE,355,14,PN8,TF,18.1,kg/m,,,"TUBERIA HDPE TF DE/DN 355 mm (14"") PN8 L = 12 m"
01-03-001-136-355,Tuberias,Tuberia,HDPE,355,14,PN12.5,TF,27.16,kg/m,,,"TUBERIA HDPE TF DE/DN 355 mm (14"") PN12.5 L = 12 m"
01-03-001-074-355,Tuberias,Tuberia,HDPE,355,14,PN25,TF,46.76,kg/m,,,"TUBERIA HDPE TF DE/DN 355 mm (14"") PN25 L = 12 m"
01-03-001-041-400,Tuberias,Tuberia,HDPE,400,16,PN4,TF,12.16,kg/m,,,"TUBERIA HDPE TF DE/DN 400 mm (16"") PN4 L = 12 m"
01-03-001-033-400,Tuberias,Tuberia,HDPE,400,16,PN5,TF,15.17,kg/m,,,"TUBERIA HDPE TF DE/DN 400 mm (16"") PN5 L = 12 m"
01-03-001-026-400,Tuberias,Tuberia,HDPE,400,16,PN6,TF,18.7,kg/m,,,"TUBERIA HDPE TF DE/DN 400 mm (16"") PN6 L = 12 m"
01-03-001-021-400,Tuberias,Tuberia,HDPE,400,16,PN8,TF,23.08,kg/m,,,"TUBERIA HDPE TF DE/DN 400 mm (16"") PN8 L = 12 m"
01-03-001-136-400,Tuberias,Tuberia,HDPE,400,16,PN12.5,TF,34.45,kg/m,,,"TUBERIA HDPE TF DE/DN 400 mm (16"") PN12.5 L = 12 m"
01-03-001-074-400,Tuberias,Tuberia,HDPE,400,16,PN25,TF,59.4,kg/m,,,"TUBERIA HDPE TF DE/DN 400 mm (16"") PN25 L = 12 m"
01-03-001-041-450,Tuberias,Tuberia,HDPE,450,18,PN4,TF,15.34,kg/m,,,"TUBERIA HDPE TF DE/DN 450 mm (18"") PN4 L = 12 m"
01-03-001-033-450,Tuberias,Tuberia,HDPE,450,18,PN5,TF,19.11,kg/m,,,"TUBERIA HDPE TF DE/DN 450 mm (18"") PN5 L = 12 m"
01-03-001-026-450,Tuberias,Tuberia,HDPE,450,18,PN6,TF,23.64,kg/m,,,"TUBERIA HDPE TF DE/DN 450 mm (18"") PN6 L = 12 m"
01-03-001-021-450,Tuberias,Tuberia,HDPE,450,18,PN8,TF,29.19,kg/m,,,"TUBERIA HDPE TF DE/DN 450 mm (18"") PN8 L = 12 m"
01-03-001-136-450,Tuberias,Tuberia,HDPE,450,18,PN12.5,TF,43.63,kg/m,,,"TUBERIA HDPE TF DE/DN 450 mm (18"") PN12.5 L = 12 m"
01-03-001-074-450,Tuberias,Tuberia,HDPE,450,18,PN25,TF,75.14,kg/m,,,"TUBERIA HDPE TF DE/DN 450 mm (18"") PN25 L = 12 m"
01-03-001-041-500,Tuberias,Tuberia,HDPE,500,20,PN4,TF,19.09,kg/m,,,"TUBERIA HDPE TF DE/DN 500 mm (20"") PN4 L = 12 m"
01-03-001-033-500,Tuberias,Tuberia,HDPE,500,20,PN5,TF,23.57,kg/m,,,"TUBERIA HDPE TF DE/DN 500 mm (20"") PN5 L = 12 m"
01-03-001-026-500,Tuberias,Tuberia,HDPE,500,20,PN6,TF,29.16,kg/m,,,"TUBERIA HDPE TF DE/DN 500 mm (20"") PN6 L = 12 m"
01-03-001-021-500,Tuberias,Tuberia,HDPE,500,20,PN8,TF,36.02,kg/m,,,"TUBERIA HDPE TF DE/DN 500 mm (20"") PN8 L = 12 m"
01-03-001-136-500,Tuberias,Tuberia,HDPE,500,20,PN12.5,TF,53.84,kg/m,,,"TUBERIA HDPE TF DE/DN 500 mm (20"") PN12.5 L = 12 m"
01-03-001-041-560,Tuberias,Tuberia,HDPE,560,22,PN4,TF,23.78,kg/m,,,"TUBERIA HDPE TF DE/DN 560 mm (22"") PN4 L = 12 m"
01-03-001-033-560,Tuberias,Tuberia,HDPE,560,22,PN5,TF,29.66,kg/m,,,"TUBERIA HDPE TF DE/DN 560 mm (22"") PN5 L = 12 m"
01-03-001-026-560,Tuberias,Tuberia,HDPE,560,22,PN6,TF,36.55,kg/m,,,"TUBERIA HDPE TF DE/DN 560 mm (22"") PN6 L = 12 m"
01-03-001-021-560,Tuberias,Tuberia,HDPE,560,22,PN8,TF,45.08,kg/m,,,"TUBERIA HDPE TF DE/DN 560 mm (22"") PN8 L = 12 m"
01-03-001-136-560,Tuberias,Tuberia,HDPE,560,22,PN12.5,TF,67.55,kg/m,,,"TUBERIA HDPE TF DE/DN 560 mm (22"") PN12.5 L = 12 m"
